Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
2017892,5.871287603708924,6.279694648675598,0.23038346126325138,0.2670353755551327,0.02094395102393154,0.017453292519943098
2020179,5.892231554732857,0.017453292519943295,0.2513274122871838,0.28797932657906444,0.020943951023932428,0.020943951023931737
2022437,5.9149208350087825,0.03490658503988659,0.27401669256310957,0.30543261909900776,0.02268928027592576,0.017453292519943295
2024692,5.935864786032715,0.05585053606381855,0.294960643587042,0.32637657012293975,0.020943951023932428,0.020943951023931956
2026949,5.956808737056647,0.07330382858376185,0.3159045946109744,0.34382986264288307,0.020943951023932428,0.0174532925199433
2029200,5.976007358828584,0.0942477796076938,0.33510321638291085,0.36477381366681505,0.01919862177193643,0.020943951023931956
2031454,6.000441968356506,0.11519173063162574,0.3595378259108326,0.385717764690747,0.024434609527921758,0.020943951023931942
2033846,6.021385919380437,0.13264502315156904,0.38048177693476415,0.40317105721069024,0.02094395102393154,0.017453292519943292
2036151,6.044075199656364,0.15533430342749532,0.4031710572106908,0.42586033748661656,0.02268928027592665,0.022689280275926288
2038412,6.0667644799322895,0.17453292519943295,0.42586033748661656,0.4450589592585542,0.02268928027592576,0.019198621771937624
2040667,6.089453760208215,0.19198621771937624,0.4485496177625423,0.46251225177849753,0.02268928027592576,0.017453292519943292
2042923,6.106907052728158,0.21118483949131386,0.4660029102824854,0.4817108735504352,0.017453292519943098,0.019198621771937624
2045178,6.127851003752092,0.2303834612632515,0.48694686130641873,0.5009094953223728,0.020943951023933316,0.019198621771937624
2047433,6.150540284028017,0.24958208303518914,0.5096361415823436,0.5201081170943105,0.022689280275924872,0.019198621771937652
2049687,6.17148423505195,0.26703537555513246,0.5305800926062769,0.5375614096142538,0.020943951023933316,0.01745329251994332
2051941,6.192428186075881,0.28623399732707,0.5515240436302085,0.5567600313861913,0.02094395102393154,0.01919862177193754
2054194,6.213372137099813,0.3036872898470133,0.57246799465414,0.5742133239061347,0.02094395102393154,0.01745329251994332
2056444,6.232570758871751,0.32288591161895097,0.5916666164260782,0.5934119456780723,0.019198621771938207,0.019198621771937652
2058699,6.255260039147677,0.3420845333908886,0.614355896702004,0.61261056745001,0.02268928027592576,0.019198621771937652
2060949,6.27271333166762,0.3595378259108319,0.6318091892219471,0.6300638599699533,0.017453292519943098,0.017453292519943264
2063206,0.008726646259971648,0.38048177693476387,0.6510078109938849,0.6510078109938853,0.01919862177193786,0.020943951023931984
2065462,0.029670597283903602,0.39968039870670147,0.6719517620178169,0.6702064327658228,0.020943951023931956,0.019198621771937596
2067717,0.048869219055841226,0.42062434973063345,0.6911503837897546,0.6911503837897548,0.019198621771937624,0.020943951023931984
2070011,0.06632251157578452,0.4415683007545654,0.7086036763096979,0.7120943348136868,0.017453292519943292,0.020943951023931928
2072272,0.08552113334772216,0.4625122517784973,0.7278022980816355,0.7330382858376188,0.019198621771937638,0.020943951023931928
2074530,0.10297442586766545,0.48171087355043496,0.7452555906015789,0.7522369076095564,0.017453292519943292,0.019198621771937652
2076784,0.12042771838760874,0.5009094953223726,0.7627088831215222,0.7714355293814941,0.017453292519943292,0.019198621771937652
2079063,0.13788101090755203,0.5201081170943103,0.7801621756414655,0.7906341511534317,0.017453292519943292,0.019198621771937652
2081319,0.15707963267948966,0.5375614096142535,0.7993607974134032,0.8080874436733749,0.019198621771937624,0.01745329251994321
2083574,0.17627825445142728,0.5567600313861911,0.8185594191853408,0.8272860654453126,0.019198621771937624,0.019198621771937652
2085827,0.1954768762233649,0.5759586531581288,0.8377580409572785,0.8464846872172502,0.019198621771937624,0.019198621771937652
2088157,0.2129301687433082,0.5951572749300664,0.8552113334772218,0.8656833089891879,0.017453292519943292,0.019198621771937652
2090522,0.23212879051524585,0.6161012259539983,0.8744099552491594,0.8866272600131198,0.019198621771937652,0.020943951023931873
Time (ms),angleL,angleR,angDispL,angDispR,dThetaL,dThetaR
2095746,0.27576202181510406,0.6544984694978736,0.020943951023931928,0.01745329251994332,0.020943951023931928,0.01745329251994332
2098025,0.29496064358704166,0.6684611035138281,0.040142572795869524,0.031415926535897865,0.019198621771937596,0.013962634015954545
2100478,0.3141592653589793,0.6789330790257941,0.059341194567807176,0.041887902047863856,0.019198621771937652,0.010471975511965992
2102997,0.33510321638291124,0.6946410422937431,0.0802851455917391,0.057595865315812844,0.020943951023931928,0.015707963267948988
2105512,0.35779249665883756,0.7138396640656808,0.10297442586766542,0.0767944870877505,0.022689280275926316,0.019198621771937652
2108030,0.38048177693476387,0.7312929565856241,0.12566370614359174,0.09424777960769382,0.022689280275926316,0.01745329251994332
2110544,0.40491638646268446,0.7504915783575618,0.15009831567151233,0.11344640137963147,0.024434609527920592,0.019198621771937652
2113059,0.4258603374866164,0.7696902001294994,0.17104226669544426,0.13264502315156912,0.020943951023931928,0.019198621771937652
2115572,0.45029494701453704,0.788888821901437,0.1954768762233649,0.15184364492350677,0.024434609527920648,0.019198621771937652
2118088,0.47472955654245763,0.8080874436733745,0.2199114857512855,0.1710422666954442,0.024434609527920592,0.01919862177193743
2120599,0.5009094953223726,0.8290313946973066,0.24609142453120048,0.1919862177193763,0.02617993877991498,0.020943951023932095
2123120,0.5253441048502933,0.8517206749732328,0.2705260340591211,0.2146754979953025,0.024434609527920648,0.022689280275926205
2125632,0.5480333851262195,0.8709192967451704,0.29321531433504733,0.23387411976724015,0.022689280275926205,0.019198621771937652
2128147,0.5707226654021458,0.8936085770210968,0.31590459461097364,0.25656340004316647,0.022689280275926316,0.022689280275926316
2130663,0.5934119456780721,0.9145525280450286,0.33859387488689996,0.27750735106709834,0.022689280275926316,0.020943951023931873
2133177,0.6178465552059926,0.9337511498169663,0.3630284844148205,0.296705972839036,0.024434609527920537,0.019198621771937652
2135688,0.6387905062299246,0.9564404300928926,0.3839724354387525,0.3193952531149623,0.020943951023931984,0.022689280275926316
2138202,0.6614797865058508,0.9773843811168246,0.4066617157146787,0.3403392041388943,0.022689280275926205,0.020943951023931984
2140712,0.6824237375297829,0.9983283321407566,0.4276056667386108,0.3612831551628263,0.020943951023932095,0.020943951023931984
2143230,0.7016223593017206,1.0192722831646885,0.44680428851054843,0.38222710618675826,0.019198621771937652,0.020943951023931984
2145745,0.7260569688296411,1.0419615634406147,0.47123889803846897,0.40491638646268446,0.024434609527920537,0.022689280275926205
2148258,0.7452555906015788,1.064650843716541,0.4904375198104066,0.42760566673861067,0.019198621771937652,0.022689280275926205
2150772,0.7644542123735163,1.085594794740473,0.5096361415823442,0.44854961776254265,0.01919862177193754,0.020943951023931984
2153282,0.783652834145454,1.106538745764405,0.5288347633542818,0.46949356878647464,0.019198621771937652,0.020943951023931984
2155793,0.8011061266653973,1.1274826967883367,0.5462880558742251,0.4904375198104064,0.01745329251994332,0.02094395102393176
2158305,0.8185594191853406,1.1501719770642633,0.5637413483941685,0.513126800086333,0.01745329251994332,0.02268928027592665
2160814,0.8360127117052838,1.1693705988362009,0.5811946409141117,0.5323254218582706,0.01745329251994321,0.01919862177193754
2163327,0.8587019919812102,1.192059879112127,0.6038839211900381,0.5550147021341968,0.022689280275926427,0.022689280275926205
2165837,0.8761552845011534,1.2147491593880533,0.6213372137099813,0.577703982410123,0.01745329251994321,0.022689280275926205
2168378,0.8970992355250854,1.233947781159991,0.6422811647339133,0.5969026041820608,0.020943951023931984,0.019198621771937763
2170891,0.9162978572970231,1.254891732183923,0.6614797865058509,0.6178465552059927,0.019198621771937652,0.020943951023931984
2173404,0.9354964790689606,1.2793263417118435,0.6806784082777885,0.6422811647339132,0.01919862177193754,0.024434609527920426
2175916,0.9546951008408983,1.3020156219877697,0.6998770300497261,0.6649704450098394,0.019198621771937652,0.022689280275926205
2178430,0.9773843811168246,1.3229595730117016,0.7225663103256524,0.6859143960337714,0.022689280275926316,0.020943951023931984
2180940,0.9983283321407566,1.3473941825396225,0.7435102613495844,0.7103490055616922,0.020943951023931984,0.02443460952792087
2183451,1.0192722831646885,1.3700834628155487,0.7644542123735164,0.7330382858376184,0.020943951023931984,0.022689280275926205
2185992,1.0402162341886205,1.3945180723434694,0.7853981633974484,0.7574728953655391,0.020943951023931984,0.024434609527920648
2188511,1.0611601852125523,1.4154620233674011,0.8063421144213802,0.7784168463894708,0.02094395102393176,0.02094395102393176
2191199,1.085594794740473,1.4398966328953218,0.8307767239493008,0.8028514559173915,0.024434609527920648,0.024434609527920648
